ISSUER_NAME,ISSUER_TICKER,ISSUER_ISIN,ISSUER_CNTRY_DOMICILE,AS_OF_DATE,IVA_INDUSTRY,INDUSTRY_ADJUSTED_SCORE,WEIGHTED_AVERAGE_SCORE,ENVIRONMENTAL_PILLAR_SCORE,SOCIAL_PILLAR_SCORE,GOVERNANCE_PILLAR_SCORE,CLIMATE_CHANGE_THEME_SCORE,NATURAL_RES_USE_THEME_SCORE,WASTE_MGMT_THEME_SCORE,HUMAN_CAPITAL_THEME_SCORE,PRODUCT_SAFETY_THEME_SCORE,CORPORATE_GOV_THEME_SCORE,BUSINESS_ETHICS_THEME_SCORE,CARBON_EMISSIONS_SCORE,CARBON_EMISSIONS_EXP_SCORE,ENERGY_EFFICIENCY_EXP_SCORE,PROD_CARB_FTPRNT_EXP_SCORE,WATER_STRESS_SCORE,WATER_STRESS_EXP_SCORE,WATER_STRESS_MGMT_SCORE,BIODIV_LAND_USE_EXP_SCORE,TOXIC_EMISS_WSTE_EXP_SCORE,OPPS_CLN_TECH_EXP_SCORE,LABOR_MGMT_SCORE,LABOR_MGMT_WEIGHT,LABOR_MGMT_EXP_SCORE,LABOR_MGMT_MGMT_SCORE,HLTH_SAFETY_WEIGHT,HLTH_SAFETY_EXP_SCORE,HUMAN_CAPITAL_DEV_EXP_SCORE,HUMAN_CAPITAL_DEV_MGMT_SCORE,PROD_SFTY_QUALITY_EXP_SCORE,CHEM_SAFETY_EXP_SCORE,PRIVACY_DATA_SEC_SCORE,PRIVACY_DATA_SEC_EXP_SCORE,PRIVACY_DATA_SEC_MGMT_SCORE,CORP_GOVERNANCE_SCORE,CORRUPTION_INST_SCORE,CORRUPTION_INST_EXP_SCORE,CORRUPTION_INST_MGMT_SCORE,BUS_ETHICS_FRAUD_SCORE,BUS_ETHICS_FRAUD_MGMT_SCORE,ANTICOMP_PRACT_SCORE,ANTICOMP_PRACT_MGMT_SCORE,ACCOUNTING_PCTL_GLOBAL,ACCOUNTING_PCTL_HOME,BOARD_PCTL_GLOBAL,BOARD_PCTL_HOME,CORP_GOVERNANCE_QUARTILE,GOVERNANCE_PCTL_GLOBAL,GOVERNANCE_PCTL_HOME,OWNERSHIP_PCTL_GLOBAL,OWNERSHIP_PCTL_HOME,PAY_PCTL_GLOBAL,PAY_PCTL_HOME
APOLLO SERIES 2006-1E TRUST,,XS0253863889,AU,20180501,Property & Casualty Insurance,5.7,4,4.1,2.9,7.5,4.1,6.00,8.20,4.70,2.30,7.5,,8.7,0.8,0.1,0.6,6.00,1.8,1.00,0.9,1.4,0,6.90,0.00,5.60,5.50,0,0.5,7.60,5.30,5.2,0,2.10,7.60,2.70,7.5,,,,5.00,5.00,5.00,5.00,37,34,88,68,2,88,44,79,41,49,31
MEDIBANK PRIVATE LIMITED,MPL,AU000000MPL3,AU,20180501,Life & Health Insurance,4.2,4.2,4.2,3.3,8,4.2,6.50,6.50,2.90,3.40,8,,7,0.9,0.1,0.7,6.50,1.4,1.50,0.9,1.5,0,9.80,0.00,4.00,6.80,0,0.6,7.60,3.50,4.4,0.1,4.00,8.30,5.30,8,,,,5.00,5.00,5.00,5.00,62,58,91,74,1,96,76,79,41,81,73
INSURANCE AUSTRALIA LIMITED,,AU3FN0022364,AU,20180501,Property & Casualty Insurance,8.3,5.4,6,4.2,7.6,6,6.00,7.40,5.10,3.70,7.6,,10,0.8,0.1,0.6,6.00,1.6,1.00,0.9,1.4,0,5.60,0.00,4.60,3.20,0,0.5,7.90,6.00,5.1,0,2.80,7.70,3.50,7.6,,,,5.00,5.00,5.00,5.00,6,2,99,95,1,90,52,79,41,81,73
PROGRESS 2010-1 TRUST,,AU0000POBHA3,AU,20180501,Diversified Financials,8.2,5.9,5,5.2,8.6,5,5.80,8.20,3.60,6.60,8.6,,10,1,0.3,0.8,5.80,2.1,1.00,0.8,1,0,6.50,0.00,5.70,5.20,0,0.3,8.50,5.10,5.3,0,6.40,7.80,7.20,8.6,,,,5.00,5.00,5.00,5.00,67,66,91,74,1,96,78,79,41,81,72
China Construction Bank Corporation,,XS1769974608,AU,20180501,Banks,4.2,4.4,6.8,4.3,4.1,6.8,4.70,,6.50,2.50,5.8,2.20,8.7,0.7,0.4,0.6,4.70,2.3,0.00,0.8,1.3,0,3.10,0.00,7.70,3.80,0,0.8,6.10,5.60,5.9,0,1.50,7.80,2.30,5.8,3.70,9.30,6.00,,,,,100,100,46,72,3,51,70,12,3,81,87
SUNCORP-METWAY LIMITED,,AU0000SBKHB3,AU,20180501,Property & Casualty Insurance,5.7,4,4.1,2.9,7.5,4.1,6.00,8.20,4.70,2.30,7.5,,8.7,0.8,0.1,0.6,6.00,1.8,1.00,0.9,1.4,0,6.90,0.00,5.60,5.50,0,0.5,7.60,5.30,5.2,0,2.10,7.60,2.70,7.5,,,,5.00,5.00,5.00,5.00,37,34,88,68,2,88,44,79,41,49,31
EQUIFAX AUSTRALIA GROUP PTY LIMITED,VEDXX,AU0000VEDXX7,AU,20180501,Professional Services,1.4,4.1,7,2.8,7,7,4.90,6.10,4.30,2.00,7,,7,1.8,0.7,1.4,4.90,3,1.00,2.5,4.7,0,6.40,0.00,4.90,4.30,0,0.5,4.60,1.90,6.1,0,0.00,7.30,0.00,7,,,,4.20,4.20,5.00,5.00,28,31,91,90,2,88,96,51,89,97,95
WESFARMERS LIMITED,WES,AU000000WES1,AU,20180601,Retail - Food & Staples,5,4.7,4.9,3.8,7.9,1.9,7.90,10.00,3.70,4.00,7.9,,10,3.4,2.5,6,9.60,4,6.60,2.3,2.4,0.1,1.60,16.00,10.00,4.60,0,2.1,2.80,3.70,6.8,6.3,5.40,5.80,4.20,7.9,10.00,4.50,7.80,,,,,42,33,84,62,1,93,67,78,40,94,91
ENERGY RESOURCES OF AUSTRALIA LTD.,ERA,AU000000ERA9,AU,20180601,Metals and Mining - Non-Precious Metals,5.4,4.2,2.4,5.2,6.2,3.2,2.70,1.60,5.20,,7.7,4.20,3.2,7.6,9.8,6,3.30,7.8,4.10,8.9,8.6,0.1,2.10,12.00,10.00,5.10,15,5.3,5.10,6.70,5.4,3.2,10.00,0.70,6.70,7.7,4.20,6.50,3.70,,,,,47,46,73,43,1,92,52,99,97,84,58
SANTOS LIMITED,STO,AU000000STO6,AU,20180601,Oil & Gas Exploration & Production,6.1,4.5,2.2,8,6,2.9,0.70,3.60,8.00,,8,4.20,2.9,8.4,3.7,4.6,7.80,4.5,5.30,8.6,6.9,2.3,5.30,0.00,5.50,3.80,19,6.8,7.30,1.30,3.7,4.3,6.70,0.00,1.70,8,4.20,7.70,4.90,,,,,71,71,77,45,1,95,71,99,97,84,82
DEVINE LIMITED,DVN,AU000000DVN6,AU,20180601,Real Estate Development & Diversified Activities,5.6,4.2,3.5,7,2.9,9.8,6.80,6.40,7.00,,4.5,1.90,9.8,2.6,2.2,3.1,6.70,4.2,3.90,2.9,3.9,5.3,0.00,0.00,9.70,0.70,28,6.5,6.10,2.50,4.8,1.6,7.50,0.00,2.50,4.5,1.90,8.50,3.40,,,,,64,54,16,2,3,25,1,37,1,56,42
BRAMBLES LIMITED,BXB,AU000000BXB1,AU,20180601,Commercial Services & Supplies,10,9,9.1,10,8.5,10,8.60,10.00,10.00,,7.9,9.20,10,2,1.2,2,10.00,2.4,6.90,2.6,3.8,2.1,10.00,22.00,5.30,8.60,0,4.2,3.60,7.50,4.4,1.9,10.00,2.70,5.80,7.9,9.20,5.20,7.40,,,,,30,17,84,62,1,94,68,99,97,84,83
ALUMINA LIMITED,AWC,AU000000AWC3,AU,20180601,Metals and Mining - Non-Precious Metals,8.5,5.7,4.9,4.8,7.9,3.7,5.40,4.80,4.80,,8.6,7.00,3.7,7.3,9.6,5.3,6.40,6.8,6.20,9.2,8.3,0,2.00,13.00,10.00,5.00,13,5.1,5.10,4.20,2.9,3.2,7.50,0.60,2.50,8.6,7.00,6.80,6.80,,,,,100,100,77,45,1,99,94,99,97,99,98
HUTCHISON TELECOMMUNICATIONS (AUSTRALIA) LIMITED,HTA,AU000000HTA8,AU,20180601,Wireless Telecommunication Services,3.5,3.8,3.7,2.2,4.6,6.8,4.50,7.90,2.20,,2.4,6.30,6.8,3.6,2.4,3.2,4.40,3.6,1.00,3.5,3.4,0.8,2.20,25.00,9.30,4.50,0,2.9,6.80,2.60,6,2,5.40,2.30,0.70,2.4,6.30,5.90,5.20,,,,,69,69,0,0,4,4,6,65,43,94,93
AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,ANZ,AU000000ANZ3,AU,20180601,Banks,7.7,5.6,6.7,5,6.4,6.7,9.70,,4.10,5.70,8.6,3.90,10,1,0.4,0.7,9.70,2.1,4.80,0.8,1.2,0,9.40,0.00,6.90,9.30,0,0.5,9.00,6.10,5.9,0,5.10,8.10,6.20,8.6,8.40,4.70,6.10,,,,,89,89,100,100,1,99,93,78,40,56,42
RIO TINTO LIMITED,RIO,AU000000RIO1,AU,20180601,Metals and Mining - Non-Precious Metals,5.4,4.3,2.4,5.2,6.6,3.2,2.70,1.60,5.20,,8.4,4.20,3.2,7.6,9.8,6,3.40,7.8,4.20,8.9,8.6,0.1,2.10,12.00,10.00,5.10,15,5.3,5.10,5.90,5.2,3.2,10.00,0.70,6.70,8.4,4.20,6.50,3.70,,,,,32,21,91,75,1,98,89,100,100,96,93
CIMIC GROUP LIMITED,CIM,AU000000CIM7,AU,20180601,Construction & Engineering,5.6,4.2,3.5,7,2.9,9.8,6.80,6.40,7.00,,4.5,1.90,9.8,2.6,2.2,3.1,6.70,4.2,3.90,2.9,3.9,5.3,0.00,0.00,9.70,0.70,28,6.5,6.10,2.50,4.8,1.6,7.50,0.00,2.50,4.5,1.90,8.50,3.40,,,,,64,54,16,2,3,25,1,37,1,56,42
Domino's Pizza Enterprises Ltd,DMP,AU000000DMP0,AU,20180601,Restaurants,0,3.6,4.2,2.4,6.7,5.7,3.70,4.30,0.00,4.30,6.7,,5.7,3.3,1.6,4,2.30,5.7,1.00,3.2,3.7,0,0.00,22.00,8.00,0.00,0,1.7,5.70,0.00,5.4,8.7,8.00,2.30,3.30,6.7,5.20,5.00,3.20,,,,,42,33,51,17,2,74,17,99,97,47,29
TOLL HOLDINGS LIMITED,THKUF,AU000000TOL1,AU,20180601,Air Freight & Logistics,3.9,4.6,6.6,4.1,5.3,6.6,6.00,8.20,2.90,5.40,5.3,,8.3,0.8,0.3,0.8,6.00,1.9,1.00,0.9,1.4,0,3.50,17.00,5.40,1.90,0,0.5,7.50,2.70,5.7,0.4,4.80,7.00,4.80,5.3,1.50,6.40,0.90,,,,,52,60,65,99,3,40,92,43,19,20,90
ASX LIMITED,ASX,AU000000ASX7,AU,20180601,Diversified Financials,8.2,5.9,8.7,4,6.6,8.7,5.90,8.20,4.00,,8.4,4.70,8.7,1.4,0.3,0.8,5.90,2.1,1.00,0.9,0.7,2.4,10.00,0.00,5.50,8.80,0,0.2,9.30,6.30,2.9,0,4.50,7.50,5.00,8.4,4.70,4.70,2.40,,,,,39,29,100,100,1,98,87,78,40,79,71
AMCOR LTD,AMC,AU000000AMC4,AU,20180601,Containers & Packaging,7.4,6.6,7.4,4.2,7.5,6.9,6.60,8.80,5.10,2.90,7.5,,6.9,5.6,2.4,6.4,6.90,6,5.90,4.2,5.5,3.3,5.10,15.00,7.70,5.80,0,4.2,4.10,7.00,6.1,7.5,8.20,3.00,4.20,7.5,7.40,5.40,5.80,,,,,8,4,97,89,1,88,44,78,40,62,56
BHP BILLITON LIMITED,BHP,AU000000BHP4,AU,20180601,Metals and Mining - Non-Precious Metals,5.7,4.2,1.8,6.3,6.1,5.7,1.60,0.00,6.30,,7.5,4.30,5.7,8.1,7.9,4.8,3.50,7.2,3.70,9,7.9,0.9,5.40,12.00,7.70,6.10,15,5.6,5.60,5.80,5.2,3.3,10.00,0.10,6.70,7.5,4.30,6.50,3.80,,,,,19,8,77,45,2,89,48,90,41,94,91
CHALLENGER LIMITED,CGF,AU000000CGF5,AU,20180601,Life & Health Insurance,5.5,5.1,4.5,4.4,7.9,4.5,6.00,6.50,4.40,5.20,7.9,,8.7,0.8,0.1,0.7,6.00,2,1.00,0.8,1.2,0,10.00,0.00,2.60,7.50,0,0.4,8.00,5.40,3.4,0,3.00,8.30,4.30,7.9,5.80,4.70,3.50,,,,,69,71,84,62,1,94,67,78,40,79,71
COMMONWEALTH BANK OF AUSTRALIA,CBA,AU000000CBA7,AU,20180601,Banks,7.7,5.5,8.6,4.3,6.8,8.6,6.80,,4.60,3.60,8.1,5.40,10,1,0.4,0.7,6.80,2.3,2.10,0.8,1.2,0,4.50,0.00,7.60,5.10,0,0.4,7.00,4.60,5.9,0,4.30,8.10,5.40,8.1,10.00,4.70,8.80,,,,,39,31,97,90,1,96,78,78,40,79,71
HARVEY NORMAN HOLDINGS LTD,HVN,AU000000HVN7,AU,20180601,Retail - Consumer Discretionary,5.7,4.7,3.9,5.2,3.7,3,4.70,9.90,6.80,4.30,3.7,,9.1,2.6,1.9,5.1,4.80,3.2,1.00,1.8,2.6,5.1,6.80,23.00,4.70,4.50,0,1.5,4.10,6.70,3.2,2.9,4.40,6.80,4.20,3.7,5.40,4.60,3.00,,,,,52,45,1,0,4,13,0,99,97,48,32
INCITEC PIVOT LIMITED,IPL,AU000000IPL1,AU,20180601,Diversified Chemicals,4.1,4.3,3.8,3.3,7.4,4.6,4.60,2.70,7.80,3.30,7.4,,4.6,7.6,6.4,5.3,4.60,5.2,2.80,4.6,8.5,1.3,6.20,0.00,6.10,5.30,0,4.3,6.20,3.30,3.7,7.2,9.90,2.90,5.80,7.4,8.10,4.60,5.70,,,,,27,14,77,45,1,87,41,99,97,62,56
SYDNEY AIRPORT HOLDINGS PTY LIMITED,SYD,AU0000SYDXX1,AU,20180601,Transportation Infrastructure,9.4,7.5,8.8,9.6,5.7,7.5,8.80,7.80,9.60,,7.2,4.60,7.5,5.8,4.8,2,8.90,4.4,6.30,5,3.5,0,5.40,0.00,6.50,4.90,28,3.2,4.80,3.80,4.2,3.2,7.00,4.20,4.20,7.2,4.60,6.50,4.10,,,,,45,38,65,28,1,83,32,80,40,62,56
MIRVAC GROUP,MGR,AU0000MGRXX1,AU,20180601,Real Estate Management & Services,10,7.6,7.2,7.8,7.8,9,8.90,10.00,7.30,9.30,7.8,,9,4.3,0.3,2.3,8.90,4.4,6.30,2.3,1.3,2.2,10.00,0.00,3.80,8.00,19,2.4,8.40,5.90,4.4,1.8,9.20,0.00,4.20,7.8,7.50,4.80,5.30,,,,,36,25,84,62,1,93,63,78,40,94,91
NATIONAL AUSTRALIA BANK LIMITED,NAB,AU000000NAB4,AU,20180601,Banks,6.1,5.4,7.7,4.6,6.2,7.7,9.40,,3.50,5.00,8.6,3.40,10,1,0.4,0.7,9.40,2.3,4.70,0.8,1,0,7.10,0.00,7.20,7.30,0,0.4,8.70,5.20,5.9,0,2.50,8.00,3.50,8.6,8.20,4.70,5.90,,,,,86,86,94,79,1,99,92,78,40,94,91
NEWCREST MINING LIMITED,NCM,AU000000NCM7,AU,20180601,Metals and Mining - Precious Metals,6.9,5,2.4,6.5,7.2,4.2,2.60,2.00,6.50,,8.7,5.50,4.2,6.4,9.5,3.9,3.70,6.5,3.20,10,7.9,0,5.70,14.00,6.60,5.30,16,6.5,5.30,4.50,3.1,2.4,10.00,0.10,5.00,8.7,5.50,7.30,5.80,,,,,81,80,99,96,1,99,96,99,97,79,71
NORTON GOLD FIELDS LIMITED,NGFXX,AU0000NGFXX4,AU,20180601,Metals and Mining - Precious Metals,0,2.2,2.2,1.6,2.7,3.8,1.90,2.50,1.60,,5.2,0.00,3.8,6.2,9.8,3.8,4.40,5.4,2.80,10,8.2,0,2.70,14.00,6.60,2.30,16,9.1,5.30,0.90,4.1,2.3,5.00,0.10,0.00,5.2,0.00,10.00,0.00,,,,,77,80,9,19,4,38,51,99,100,56,64
ORICA LIMITED,ORI,AU000000ORI1,AU,20180601,Commodity Chemicals,6.9,4.9,4.1,4.9,8.5,4.9,5.50,2.70,5.00,4.90,8.5,,4.9,6.8,4.1,4,5.50,4.6,3.10,4.4,8.8,0.5,2.50,0.00,8.90,4.40,0,4.5,5.90,2.80,4.1,6.9,9.90,2.90,5.80,8.5,7.80,4.90,5.70,,,,,100,100,84,62,1,99,92,99,97,84,82
ORIGIN ENERGY LIMITED,ORG,AU000000ORG5,AU,20180601,Integrated Oil & Gas,7.9,6,4.4,10,6.4,2,6.80,3.50,10.00,,8,5.00,2,9.5,5.8,3.8,5.60,7.7,6.30,6.5,7.1,3.6,5.50,0.00,6.40,4.90,17,3.2,7.20,5.50,5.3,4.3,7.50,1.80,2.50,8,5.00,5.50,3.50,,,,,75,74,73,37,1,95,71,78,40,99,98
REA GROUP LTD,REA,AU000000REA9,AU,20180601,Software & Services,2.2,3.4,8.8,1.6,6.5,8.8,5.20,7.90,3.20,0.30,6.5,,8.8,2.5,2.8,1.9,5.20,2.8,1.00,1.8,2.9,5.1,8.20,0.00,6.10,7.30,0,0.4,9.30,5.50,2.9,0.9,0.30,9.20,2.50,6.5,5.60,4.60,3.20,,,,,43,34,48,14,1,69,13,99,97,42,21
SEEK LIMITED,SEK,AU000000SEK6,AU,20180601,Professional Services,7.7,6.3,8,6.2,6.1,8,9.30,6.00,5.40,7.00,6.1,,8,1.3,0.9,0.8,9.10,2.4,4.50,1.4,2,0,5.40,31.00,5.30,3.70,0,1.2,8.60,7.00,3.1,0.1,7.00,4.20,4.20,6.1,4.90,6.20,4.10,,,,,27,13,47,13,3,60,8,90,43,35,10
WOODSIDE PETROLEUM LTD.,WPL,AU000000WPL2,AU,20180601,Oil & Gas Exploration & Production,10,6.1,4.6,7.7,7.6,3.5,5.80,4.10,7.70,,8.1,7.20,3.5,8.7,3.7,4.6,5.40,5.2,3.60,8.2,6.9,2.3,9.50,0.00,5.50,8.00,19,6.4,6.30,4.30,3.9,5.1,10.00,0.00,5.00,8.1,7.20,6.30,6.50,,,,,81,80,94,79,1,95,75,78,40,56,42
WOOLWORTHS GROUP LIMITED,WOW,AU000000WOW2,AU,20180601,Retail - Food & Staples,5.3,4.4,4.7,3.5,7.4,3,6.40,8.70,3.20,3.20,7.4,,10,3.2,2.1,7.4,7.90,3.5,4.40,2.2,2.2,0,3.20,18.00,10.00,6.20,0,2.1,2.30,7.10,7.5,6,5.00,6.20,4.20,7.4,8.80,4.30,6.10,,,,,32,21,97,89,1,86,40,78,40,35,8
STOCKLAND CORPORATION LTD,SGP,AU000000SGP0,AU,20180601,Real Estate Management & Services,10,7.5,6.9,7.6,8,9.8,8.90,10.00,8.30,5.70,8,,9.8,4.2,0.4,2.4,9.30,4.4,6.70,2.3,1.3,2.2,10.00,0.00,3.90,8.80,19,2.6,8.40,8.20,4.7,1.8,10.00,0.00,5.80,8,10.00,4.90,8.20,,,,,41,33,97,89,1,95,73,71,6,79,71
TRANSURBAN GROUP,TCL,AU0000TCLXX8,AU,20180601,Transportation Infrastructure,9.4,7.4,6.1,10,6.6,10,6.10,5.40,10.00,,7.4,5.90,10,2.4,2.4,2.4,6.70,3.6,3.30,7.2,6.6,0,6.90,0.00,7.00,6.90,28,3.6,4.50,6.80,2.9,3,8.30,0.90,3.30,7.4,5.90,6.50,5.40,,,,,39,30,77,45,1,86,39,99,97,47,29
BHP BILLITON FINANCE LIMITED,BHP,XS0787785715,AU,20180601,Metals and Mining - Non-Precious Metals,5.7,4.2,1.8,6.3,6.1,5.7,1.60,0.00,6.30,,7.5,4.30,5.7,8.1,7.9,4.8,3.50,7.2,3.70,9,7.9,0.9,5.40,12.00,7.70,6.10,15,5.6,5.60,5.80,5.2,3.3,10.00,0.10,6.70,7.5,4.30,6.50,3.80,,,,,19,8,77,45,2,89,48,90,41,94,91
WMC FINANCE (USA) LIMITED,,US92928WAH88,AU,20180601,Metals and Mining - Non-Precious Metals,5.7,4.2,1.8,6.3,6.1,5.7,1.60,0.00,6.30,,7.5,4.30,5.7,8.1,7.9,4.8,3.50,7.2,3.70,9,7.9,0.9,5.40,12.00,7.70,6.10,15,5.6,5.60,5.80,5.2,3.3,10.00,0.10,6.70,7.5,4.30,6.50,3.80,,,,,19,8,77,45,2,89,48,90,41,94,91
FBG FINANCE PTY LTD,ABI,AU3CB0240844,AU,20180601,Beverages,7.9,6.6,6.7,6.5,6.3,6.5,7.70,5.90,6.90,6.20,6.3,,10,3.4,1.5,6.5,7.70,6.5,7.20,3.3,6.1,0,2.40,0.00,10.00,5.40,15,4.9,3.00,3.30,8.5,4.6,7.50,2.80,3.30,6.3,7.40,6.00,6.40,,,,,21,23,57,38,1,63,43,58,26,62,68
WOODSIDE FINANCE LIMITED,WPL,US980236AM52,AU,20180601,Diversified Financials,10,6.1,4.6,7.7,7.6,3.5,5.80,4.10,7.70,,8.1,7.20,3.5,8.7,3.7,4.6,5.40,5.2,3.60,8.2,6.9,2.3,9.50,0.00,5.50,8.00,19,6.4,6.30,4.30,3.9,5.1,10.00,0.00,5.00,8.1,7.20,6.30,6.50,,,,,81,80,94,79,1,95,75,78,40,56,42
SANTOS FINANCE LTD,,XS1681539539,AU,20180601,Oil & Gas Exploration & Production,6.1,4.5,2.2,8,6,2.9,0.70,3.60,8.00,,8,4.20,2.9,8.4,3.7,4.6,7.80,4.5,5.30,8.6,6.9,2.3,5.30,0.00,5.50,3.80,19,6.8,7.30,1.30,3.7,4.3,6.70,0.00,1.70,8,4.20,7.70,4.90,,,,,71,71,77,45,1,95,71,99,97,84,82
RIO TINTO FINANCE (USA) LIMITED,RIOX,US767201AS58,AU,20180601,Metals and Mining - Non-Precious Metals,5.4,4.2,2.4,5.2,6.2,3.2,2.70,1.60,5.20,,7.7,4.20,3.2,7.6,9.8,6,3.30,7.8,4.10,8.9,8.6,0.1,2.10,12.00,10.00,5.10,15,5.3,5.10,6.70,5.4,3.2,10.00,0.70,6.70,7.7,4.20,6.50,3.70,,,,,47,46,73,43,1,92,52,99,97,84,58
HSBC BANK AUSTRALIA LIMITED,,AU3FN0012118,AU,20180601,Banks,4.2,4.7,6.5,4.4,4.9,6.5,7.40,,5.60,3.60,7.8,1.70,10,0.9,0.4,0.7,7.40,2.2,2.60,0.7,1,0,7.50,0.00,8.30,8.80,0,0.5,9.70,8.30,5.9,0,3.90,8.10,5.00,7.8,10.00,5.90,9.60,,,,,100,100,77,49,1,92,52,78,37,47,15
"Mizuho Bank, Ltd.",,AU3FN0027611,AU,20180601,Banks,6.5,5.3,6,6.4,3.4,6,10.00,,5.40,8.00,5.9,0.50,10,0.8,0.4,0.6,10.00,2.2,6.40,0.8,1.3,0,9.80,0.00,4.70,7.50,0,0.6,7.10,5.50,5.9,0,6.10,8.60,7.70,5.9,6.40,5.10,4.50,,,,,50,53,50,97,2,53,98,78,75,28,94
The Trustee for INTERSTAR MILLENNIUM SERIES 2001-1E TRUST,,XS0127865904,AU,20180601,Life & Health Insurance,5.5,5.1,4.5,4.4,7.9,4.5,6.00,6.50,4.40,5.20,7.9,,8.7,0.8,0.1,0.7,6.00,2,1.00,0.8,1.2,0,10.00,0.00,2.60,7.50,0,0.4,8.00,5.40,3.4,0,3.00,8.30,4.30,7.9,5.80,4.70,3.50,,,,,69,71,84,62,1,94,67,78,40,79,71
SOCIETE GENERALE AUSTRALIA LIMITED,,XS0180450529,AU,20180601,Banks,6.5,4.9,6.6,5.2,3.9,6.6,10.00,,6.50,4.90,6.6,0.80,10,1,0.3,0.6,10.00,1.8,5.70,0.7,1.1,0,5.40,0.00,9.60,8.00,0,0.4,7.50,7.00,5.9,0,4.80,9.70,7.50,6.6,7.00,5.50,5.50,,,,,7,5,73,78,2,70,61,58,37,84,92
BHP BILLITON FINANCE (USA) LIMITED,BHP,US055451AV01,AU,20180601,Metals and Mining - Non-Precious Metals,5.7,4.2,1.8,6.3,6.1,5.7,1.60,0.00,6.30,,7.5,4.30,5.7,8.1,7.9,4.8,3.50,7.2,3.70,9,7.9,0.9,5.40,12.00,7.70,6.10,15,5.6,5.60,5.80,5.2,3.3,10.00,0.10,6.70,7.5,4.30,6.50,3.80,,,,,19,8,77,45,2,89,48,90,41,94,91
INTERSTAR MILLENNIUM SERIES 2003-3G TRUST,,AU300INT5010,AU,20180601,Life & Health Insurance,5.5,5.1,4.5,4.4,7.9,4.5,6.00,6.50,4.40,5.20,7.9,,8.7,0.8,0.1,0.7,6.00,2,1.00,0.8,1.2,0,10.00,0.00,2.60,7.50,0,0.4,8.00,5.40,3.4,0,3.00,8.30,4.30,7.9,5.80,4.70,3.50,,,,,69,71,84,62,1,94,67,78,40,79,71
National RMBS Trust 2004-1,,AU300NRMB010,AU,20180601,Banks,6.1,5.4,7.7,4.6,6.2,7.7,9.40,,3.50,5.00,8.6,3.40,10,1,0.4,0.7,9.40,2.3,4.70,0.8,1,0,7.10,0.00,7.20,7.30,0,0.4,8.70,5.20,5.9,0,2.50,8.00,3.50,8.6,8.20,4.70,5.90,,,,,86,86,94,79,1,99,92,78,40,94,91
INTERSTAR MILLENNIUM SERIES 2004-5 TRUST,,AU3FN0003901,AU,20180601,Life & Health Insurance,5.5,5.1,4.5,4.4,7.9,4.5,6.00,6.50,4.40,5.20,7.9,,8.7,0.8,0.1,0.7,6.00,2,1.00,0.8,1.2,0,10.00,0.00,2.60,7.50,0,0.4,8.00,5.40,3.4,0,3.00,8.30,4.30,7.9,5.80,4.70,3.50,,,,,69,71,84,62,1,94,67,78,40,79,71
MEDALLION TRUST SERIES 2005 1G,,AU300MEDD015,AU,20180601,Banks,7.7,5.5,8.6,4.3,6.8,8.6,6.80,,4.60,3.60,8.1,5.40,10,1,0.4,0.7,6.80,2.3,2.10,0.8,1.2,0,4.50,0.00,7.60,5.10,0,0.4,7.00,4.60,5.9,0,4.30,8.10,5.40,8.1,10.00,4.70,8.80,,,,,39,31,97,90,1,96,78,78,40,79,71
The trustee for Medallion Trust Series 2005-2G,,AU300MEDE013,AU,20180601,Banks,7.7,5.5,8.6,4.3,6.8,8.6,6.80,,4.60,3.60,8.1,5.40,10,1,0.4,0.7,6.80,2.3,2.10,0.8,1.2,0,4.50,0.00,7.60,5.10,0,0.4,7.00,4.60,5.9,0,4.30,8.10,5.40,8.1,10.00,4.70,8.80,,,,,39,31,97,90,1,96,78,78,40,79,71
MEDALLION TRUST SERIES 2006-1G,,AU300MEDF010,AU,20180601,Banks,7.7,5.5,8.6,4.3,6.8,8.6,6.80,,4.60,3.60,8.1,5.40,10,1,0.4,0.7,6.80,2.3,2.10,0.8,1.2,0,4.50,0.00,7.60,5.10,0,0.4,7.00,4.60,5.9,0,4.30,8.10,5.40,8.1,10.00,4.70,8.80,,,,,39,31,97,90,1,96,78,78,40,79,71
COLONIAL HOLDING COMPANY LIMITED,,AU0000CNGHA2,AU,20180601,Banks,7.7,5.5,8.6,4.3,6.8,8.6,6.80,,4.60,3.60,8.1,5.40,10,1,0.4,0.7,6.80,2.3,2.10,0.8,1.2,0,4.50,0.00,7.60,5.10,0,0.4,7.00,4.60,5.9,0,4.30,8.10,5.40,8.1,10.00,4.70,8.80,,,,,39,31,97,90,1,96,78,78,40,79,71
NATIONAL RMBS TRUST 2006-1,,AU0000NAAHA9,AU,20180601,Banks,6.1,5.4,7.7,4.6,6.2,7.7,9.40,,3.50,5.00,8.6,3.40,10,1,0.4,0.7,9.40,2.3,4.70,0.8,1,0,7.10,0.00,7.20,7.30,0,0.4,8.70,5.20,5.9,0,2.50,8.00,3.50,8.6,8.20,4.70,5.90,,,,,86,86,94,79,1,99,92,78,40,94,91
